schlcode,classid,c_size,classize,avgverb,avgmath,instrument,avg4_verb,avg4_math
21241,2,43,21,79.35,72.1,21.5,69.61617279052734,63.17404199153819
21258,1,20,20,69.75,51.1,20.0,62.33000183105469,45.90999984741211
21265,1,58,32,71.9,64.35,29.0,72.875,66.47000122070312
21265,2,58,26,76.88,68.92,29.0,72.875,66.47000122070312
21268,1,99,28,64.95,63.82,33.0,69.99999957017495,64.00000108991351
21268,2,99,28,60.41,50.59,33.0,69.99999957017495,64.00000108991351
21273,1,34,23,65.0,56.0,34.0,60.59000015258789,61.16999816894531
21275,1,21,21,75.38,59.9,21.0,76.9000015258789,71.3499984741211
21276,1,23,23,72.57,58.43,23.0,62.52000045776367,57.16999816894531
21277,2,59,29,67.58,53.57,29.5,71.78761872791108,60.51999899057242
21277,1,59,30,58.2368,46.175,29.5,71.78761872791108,60.51999899057242
21279,1,50,26,72.62,69.42,25.0,68.68392136517693,64.85113302266822
21279,2,50,24,67.64,64.16,25.0,68.68392136517693,64.85113302266822
21280,1,17,17,77.0,69.0,17.0,84.0,85.20999908447266
21281,1,48,27,76.5,71.06,24.0,74.3535290886374,71.81156373023987
21281,2,48,21,76.77,74.92,24.0,74.3535290886374,71.81156373023987
21282,2,65,27,72.08,67.63,32.5,68.10499954223633,72.76160003662109
21282,1,65,27,71.92308,58.53536,32.5,68.10499954223633,72.76160003662109
21285,1,24,24,63.1,56.19,24.0,73.58999633789062,70.81999969482422
21293,1,50,25,74.56,68.6,25.0,70.80126953125,66.85381969105114
21293,2,50,25,75.40741,67.44444,25.0,70.80126953125,66.85381969105114
21307,1,86,40,69.63,67.63,28.666666666666668,66.6505266156113,57.49999986376081
21307,2,86,40,75.43,68.47,28.666666666666668,66.6505266156113,57.49999986376081
21310,2,64,26,79.2,72.73,32.0,77.64784315520642,66.35294237323836
21310,1,64,26,68.52631,53.89158,32.0,77.64784315520642,66.35294237323836
21312,1,70,36,76.24,64.0,35.0,68.38714272635323,60.68410962248502
21312,2,70,34,76.61,53.77,35.0,68.38714272635323,60.68410962248502
21313,1,45,23,85.5,61.72,22.5,81.0,58.0
21313,2,45,22,83.67,67.17,22.5,81.0,58.0
21315,2,74,27,84.1713,65.495415,37.0,81.89296650886536,70.39587220691499
21316,1,33,11,64.44,58.0,33.0,63.72999954223633,58.06999969482422
21316,2,33,22,64.0,49.9,33.0,63.72999954223633,58.06999969482422
21322,1,100,33,68.75,67.24,33.333333333333336,66.99999877929687,71.99999909353728
21322,2,100,33,69.09,71.31,33.333333333333336,66.99999877929687,71.99999909353728
21322,3,100,34,73.29,73.79,33.333333333333336,66.99999877929687,71.99999909353728
21323,2,48,25,84.71,74.08,24.0,81.5,73.28499984741211
21323,1,48,23,85.36632,65.104,24.0,81.5,73.28499984741211
21327,1,45,23,78.25,75.9,22.5,78.62000274658203,69.04000091552734
21327,2,45,22,81.55,70.45,22.5,78.62000274658203,69.04000091552734
21328,2,80,40,65.46,59.92,40.0,66.9429402070887,60.0
21328,1,80,40,68.5853,64.134735,40.0,66.9429402070887,60.0
21330,1,74,37,73.73,49.37,37.0,60.90961588346041,57.47785677228655
21330,2,74,37,74.62,50.92,37.0,60.90961588346041,57.47785677228655
21331,1,57,31,75.3,65.03,28.5,65.0,53.9999989100865
21331,2,57,26,64.7,58.38,28.5,65.0,53.9999989100865
21338,1,89,38,76.55,64.85,29.666666666666668,69.6758835736443,59.42295697709204
21338,2,89,40,73.45,57.048683,29.666666666666668,69.6758835736443,59.42295697709204
21340,1,60,30,75.46,64.86,30.0,67.9187494913737,60.93013737299671
21340,2,60,30,64.18,50.54,30.0,67.9187494913737,60.93013737299671
21341,1,120,40,75.91,67.37,40.0,71.99999822572221,63.99999901266659
21341,2,120,40,72.9,64.09,40.0,71.99999822572221,63.99999901266659
21341,3,120,40,80.33,67.41,40.0,71.99999822572221,63.99999901266659
21350,2,74,30,67.91,68.83,37.0,56.543332974116005,60.607048534956135
21350,1,74,28,63.687893,60.728077,37.0,56.543332974116005,60.607048534956135
21351,1,43,21,86.29,71.67,21.5,84.8402271270752,76.84204708446156
21351,2,43,22,89.61,77.22,21.5,84.8402271270752,76.84204708446156
21356,1,58,29,70.85,69.25,29.0,72.99999820484834,67.00000074797985
21356,2,58,29,67.95,60.46,29.0,72.99999820484834,67.00000074797985
21357,1,19,19,77.42,69.05,19.0,82.76000213623047,74.47000122070312
21359,2,43,21,70.74,54.05,21.5,75.54799880981446,68.1465012550354
21359,1,43,22,71.247,59.547726,21.5,75.54799880981446,68.1465012550354
21361,1,105,39,72.5,53.62,35.0,73.00495566978111,64.69849524033808
21361,2,105,33,64.66,58.1,35.0,73.00495566978111,64.69849524033808
21361,3,105,33,75.58138,53.517933,35.0,73.00495566978111,64.69849524033808
21362,1,62,31,70.44,61.89,31.0,66.25382121693005,66.05579054983039
21362,2,62,31,74.16,72.42,31.0,66.25382121693005,66.05579054983039
21363,1,149,38,75.32,71.45,37.25,66.99999871894495,69.0000002846789
21363,2,149,28,71.43,55.79,37.25,66.99999871894495,69.0000002846789
21363,3,149,35,71.71,59.6,37.25,66.99999871894495,69.0000002846789
21363,4,149,38,72.95,68.24,37.25,66.99999871894495,69.0000002846789
21366,1,133,32,86.66,74.45,33.25,79.99999909889041,74.99999964514444
21366,2,133,34,81.03,74.71,33.25,79.99999909889041,74.99999964514444
21366,3,133,33,76.0,72.09,33.25,79.99999909889041,74.99999964514444
21366,4,133,34,82.21,74.12,33.25,79.99999909889041,74.99999964514444
21367,1,131,32,75.96,62.19,32.75,77.00000118514866,69.99999940857407
21367,2,131,34,76.77,67.82,32.75,77.00000118514866,69.99999940857407
21367,3,131,33,78.77,59.59,32.75,77.00000118514866,69.99999940857407
21367,4,131,32,81.3019,67.094345,32.75,77.00000118514866,69.99999940857407
21370,1,68,34,73.22,66.94,34.0,74.45691558461131,71.7918304815525
21370,2,68,34,72.84,74.56,34.0,74.45691558461131,71.7918304815525
21371,1,79,39,77.09,66.06,39.5,78.9999989827474,69.99999979654947
21371,2,79,40,86.18,79.3,39.5,78.9999989827474,69.99999979654947
21373,1,50,25,84.2,81.6,25.0,79.14416631062825,71.00124931335449
21373,2,50,25,85.18,78.82,25.0,79.14416631062825,71.00124931335449
21374,1,47,24,84.43,83.29,23.5,86.0,84.0
21374,2,47,23,83.91,84.68,23.5,86.0,84.0
21375,1,78,39,63.21,54.51,39.0,69.45940216064453,67.80500030517578
21375,2,78,39,62.94,54.08,39.0,69.45940216064453,67.80500030517578
21379,1,70,35,77.74,68.83,35.0,63.000000598383885,66.00000061035156
21379,2,70,35,69.79,69.76,35.0,63.000000598383885,66.00000061035156
31001,1,72,30,60.39,63.04,36.0,67.0000017339533,58.999999653209336
31001,2,72,28,62.24,63.07,36.0,67.0000017339533,58.999999653209336
31002,1,60,23,79.65,73.26,30.0,73.31114589146205,66.55500030517578
31002,2,60,29,64.95,67.33,30.0,73.31114589146205,66.55500030517578
31007,1,62,22,83.15,79.95,31.0,80.00000211025807,73.99999805206949
31007,2,62,22,78.86,69.91,31.0,80.00000211025807,73.99999805206949
31008,1,18,18,62.69,61.85,18.0,64.0,67.19000244140625
31012,1,19,19,74.0,55.0,19.0,71.5,63.75
31017,1,95,33,71.0,65.97,31.666666666666668,76.71666463216145,71.18666585286458
31017,2,95,30,76.96,65.69,31.666666666666668,76.71666463216145,71.18666585286458
31017,3,95,32,73.53,65.63,31.666666666666668,76.71666463216145,71.18666585286458
31019,1,20,20,70.45,69.2,20.0,67.0,68.0
31021,1,74,31,63.12,45.2,37.0,70.0250015258789,59.83291610081991
31021,2,74,31,69.42,54.13,37.0,70.0250015258789,59.83291610081991
31022,1,134,40,73.58,60.97,33.5,72.99999782903407,66.00000208341159
31022,2,134,41,79.44,65.05,33.5,72.99999782903407,66.00000208341159
31022,3,134,40,78.15,60.53,33.5,72.99999782903407,66.00000208341159
31023,1,145,36,78.26,69.6,36.25,68.00000110854451,64.00000048491914
31023,2,145,37,79.64,83.3,36.25,68.00000110854451,64.00000048491914
31023,3,145,36,67.47,53.67,36.25,68.00000110854451,64.00000048491914
31023,4,145,36,71.69,66.29,36.25,68.00000110854451,64.00000048491914
31025,1,71,27,73.5,68.21,35.5,70.0,68.0
31025,2,71,32,71.33,63.44,35.5,70.0,68.0
31026,1,48,35,66.7,57.47,24.0,70.25,64.56999969482422
31027,1,87,35,80.38,77.71,29.0,69.99999763225686,68.00000026308257
31027,2,87,37,80.77,72.93,29.0,69.99999763225686,68.00000026308257
31028,1,61,23,69.56,55.43,30.5,69.35640716552734,63.80174970626831
31028,2,61,25,69.55,52.38,30.5,69.35640716552734,63.80174970626831
31029,1,17,17,63.24,63.76,17.0,39.0,39.0
31030,1,45,23,67.77,63.29,22.5,62.68000030517578,62.68000030517578
31030,2,45,22,71.0,58.15,22.5,62.68000030517578,62.68000030517578
31031,2,44,20,72.24,68.12,22.0,76.84500122070312,71.46999931335449
31031,1,44,24,71.68616,74.264,22.0,76.84500122070312,71.46999931335449
31033,1,26,26,60.0,46.7,26.0,42.54999923706055,35.7599983215332
31034,1,14,14,74.69,78.38,14.0,61.41999816894531,60.0
31035,1,59,35,78.36,68.43,29.5,69.0,65.000000492219
31035,2,59,34,70.89,63.3,29.5,69.0,65.000000492219
31037,1,158,40,82.92,79.69,39.5,84.30283470153809,84.23533236185709
31037,3,158,40,86.34,79.55,39.5,84.30283470153809,84.23533236185709
31037,4,158,40,82.28,79.51,39.5,84.30283470153809,84.23533236185709
31037,2,158,38,84.54811,85.56389,39.5,84.30283470153809,84.23533236185709
31038,1,112,33,79.39,69.91,37.333333333333336,72.60205087906274,74.08749866485596
31038,3,112,32,82.68,81.06,37.333333333333336,72.60205087906274,74.08749866485596
31038,2,112,30,81.130455,70.47931,37.333333333333336,72.60205087906274,74.08749866485596
31039,1,153,39,81.17,77.05,38.25,81.13571551056947,80.96679662567338
31039,3,153,38,84.22,80.74,38.25,81.13571551056947,80.96679662567338
31039,4,153,38,79.55,74.18,38.25,81.13571551056947,80.96679662567338
31039,2,153,38,83.34563,80.305275,38.25,81.13571551056947,80.96679662567338
31040,1,44,40,83.61,80.36,22.0,77.66999816894531,79.05084668175648
31045,1,84,35,84.06,72.49,28.0,78.0,77.99999936421712
31045,2,84,37,73.41,67.18,28.0,78.0,77.99999936421712
31046,1,42,32,71.53,61.1,21.0,73.65999984741211,71.62999725341797
31047,1,171,35,68.06,74.94,34.2,80.99999942779542,82.00000057220458
31047,2,171,34,80.3,65.73,34.2,80.99999942779542,82.00000057220458
31047,3,171,35,72.74,67.61,34.2,80.99999942779542,82.00000057220458
31047,4,171,27,93.86,93.93,34.2,80.99999942779542,82.00000057220458
31048,1,55,20,77.45,58.04,27.5,70.00000174840291,72.99999872843425
31048,2,55,12,77.16,71.95,27.5,70.00000174840291,72.99999872843425
31049,1,59,27,85.16,86.77,29.5,76.74607849121094,79.73346064640926
31049,2,59,32,84.878784,81.81757,29.5,76.74607849121094,79.73346064640926
31052,1,85,28,83.56,85.07,28.333333333333332,86.45843423131001,87.47511936369396
31052,2,85,29,87.0,85.52,28.333333333333332,86.45843423131001,87.47511936369396
31052,3,85,28,86.92,85.24,28.333333333333332,86.45843423131001,87.47511936369396
31055,1,71,37,85.91,78.03,35.5,85.00000125072042,79.000000726609
31055,2,71,34,85.26,75.79,35.5,85.00000125072042,79.000000726609
31056,1,90,33,73.1,67.6,30.0,64.6000019420277,74.82438592743455
31056,2,90,36,81.16897,70.4,30.0,64.6000019420277,74.82438592743455
31060,1,78,29,67.78,62.25,39.0,60.74785859244211,65.91000039236886
31060,2,78,29,70.87,57.41,39.0,60.74785859244211,65.91000039236886
31062,1,154,34,77.3,67.94,38.5,79.00000053228334,74.00000052415687
31062,2,154,37,81.69,74.54,38.5,79.00000053228334,74.00000052415687
31062,3,154,35,74.13,69.21,38.5,79.00000053228334,74.00000052415687
31062,4,154,38,80.08,77.35,38.5,79.00000053228334,74.00000052415687
31063,1,41,21,79.83,68.61,20.5,78.99999690055847,79.00000143051147
31063,2,41,20,79.47,69.27,20.5,78.99999690055847,79.00000143051147
31067,1,71,26,76.5,60.84,35.5,70.52736744127776,65.73631507471988
31067,2,71,22,67.63,63.37,35.5,70.52736744127776,65.73631507471988
31068,1,48,24,67.33,64.05,24.0,62.0,71.0
31068,2,48,24,65.43,66.43,24.0,62.0,71.0
31069,1,69,24,81.79,62.5,34.5,71.65275001525879,69.80904642740886
31069,2,69,26,73.52,60.28,34.5,71.65275001525879,69.80904642740886
31070,1,47,37,75.04,70.24,23.5,77.0,76.0
31073,1,26,26,71.14,62.2,26.0,70.22000122070312,68.86000061035156
31075,1,80,37,88.59,85.19,40.0,81.09625029563904,74.99769157996545
31075,2,80,34,87.41,86.81,40.0,81.09625029563904,74.99769157996545
31077,1,77,26,68.09,74.36,38.5,66.77182887977278,67.19164579208584
31077,2,77,26,72.48,71.22,38.5,66.77182887977278,67.19164579208584
31078,2,90,39,77.85,82.12,30.0,74.42217420495075,80.27522012461786
31078,1,90,37,78.165,75.67871,30.0,74.42217420495075,80.27522012461786
31079,1,79,20,75.62,70.14,39.5,78.26450691760427,72.41851579820788
31079,2,79,20,82.89,73.05,39.5,78.26450691760427,72.41851579820788
31079,3,79,32,74.32484,59.097187,39.5,78.26450691760427,72.41851579820788
31083,1,22,22,75.86,69.94,22.0,66.54000091552734,73.29000091552734
31084,1,64,33,83.84,80.1,32.0,86.33769402137169,84.58153592623196
31084,2,64,31,81.91,72.69,32.0,86.33769402137169,84.58153592623196
31085,1,23,23,69.5,52.11,23.0,60.0,60.0
31086,1,9,9,46.33,47.18,9.0,44.75,47.529998779296875
31087,1,66,33,84.63,76.46,33.0,81.67676499310662,70.85479848225911
31087,2,66,33,85.381935,75.49687,33.0,81.67676499310662,70.85479848225911
31089,1,52,26,64.7,63.91,26.0,62.583636197176844,59.10785593305315
31089,2,52,26,70.73,70.04,26.0,62.583636197176844,59.10785593305315
31090,1,116,29,65.72,67.04,38.666666666666664,64.99999962601007,63.99999876583324
31090,2,116,26,62.27,66.12,38.666666666666664,64.99999962601007,63.99999876583324
31090,3,116,28,68.68,68.11,38.666666666666664,64.99999962601007,63.99999876583324
31090,4,116,22,71.29,70.86,38.666666666666664,64.99999962601007,63.99999876583324
31092,1,16,16,73.27,58.58,16.0,53.56999969482422,61.0
31095,1,22,22,84.8,83.47,22.0,74.0,73.0
31097,1,118,40,76.67,58.18,39.333333333333336,70.85454351251775,67.65389305722397
31097,2,118,40,73.0,59.05,39.333333333333336,70.85454351251775,67.65389305722397
31097,3,118,38,72.28229,59.81027,39.333333333333336,70.85454351251775,67.65389305722397
31098,1,57,24,59.87,63.48,28.5,68.20066511366102,70.7613060992697
31098,2,57,9,63.57,67.42,28.5,68.20066511366102,70.7613060992697
31099,1,27,27,72.19,64.88,27.0,62.0,58.22999954223633
31100,1,144,34,76.35,69.15,36.0,67.99999910897583,68.0000010977546
31100,2,144,30,80.33,64.22,36.0,67.99999910897583,68.0000010977546
31100,3,144,35,69.68,54.52,36.0,67.99999910897583,68.0000010977546
31100,4,144,35,73.99934,60.096333,36.0,67.99999910897583,68.0000010977546
31101,1,40,40,60.18,57.18,40.0,58.68000030517578,59.029998779296875
31102,1,102,22,72.87,72.0,34.0,75.92111097063336,70.75696968309808
31102,2,102,22,84.1,73.9,34.0,75.92111097063336,70.75696968309808
31102,3,102,21,75.35,77.3,34.0,75.92111097063336,70.75696968309808
31102,4,102,22,77.05,74.48,34.0,75.92111097063336,70.75696968309808
31103,1,19,19,78.91,72.32,19.0,79.55000305175781,71.55000305175781
31107,1,63,31,78.8,64.43,31.5,71.21541107678023,69.5586893050397
31107,2,63,32,75.9,61.41,31.5,71.21541107678023,69.5586893050397
31108,1,21,21,82.0,77.0,21.0,76.5,66.79000091552734
31109,1,89,38,75.19,64.97,29.666666666666668,75.60873737554441,72.24325526037882
31109,2,89,37,77.59,69.27,29.666666666666668,75.60873737554441,72.24325526037882
31114,1,20,20,79.0,67.0,20.0,80.77999877929688,68.7300033569336
31115,1,17,17,73.06,62.53,17.0,77.69999694824219,72.2699966430664
31116,1,33,33,86.48,74.67,33.0,73.55400034586589,60.400001271565756
31120,1,16,16,74.0,66.0,16.0,79.6500015258789,67.77999877929688
31121,1,56,24,77.04,76.36,28.0,71.97000122070312,76.56918706120672
31121,2,56,20,64.25,60.13,28.0,71.97000122070312,76.56918706120672
31122,2,52,33,80.35,80.67,26.0,83.00268033655678,80.50999990323695
31122,1,52,33,77.596,73.0364,26.0,83.00268033655678,80.50999990323695
31125,1,35,35,73.0,75.97,35.0,71.42052499871505,71.97210613049958
31129,1,43,21,80.69,61.0,21.5,74.00000024610951,61.000001230547504
31129,2,43,22,78.06,59.94,21.5,74.00000024610951,61.000001230547504
31130,1,20,20,79.33,68.0,20.0,77.58000183105469,71.43000030517578
31132,1,20,20,74.0,67.0,20.0,72.87000274658203,66.12999725341797
31133,1,40,40,73.15,65.79,40.0,66.70999924341838,65.11725721172257
31134,1,14,14,64.38,44.69,14.0,58.43000030517578,51.66999816894531
31135,1,100,29,75.5,66.96,33.333333333333336,74.00000108991351,68.00000059449827
31135,2,100,29,73.08,58.16,33.333333333333336,74.00000108991351,68.00000059449827
31135,3,100,32,67.44,57.12,33.333333333333336,74.00000108991351,68.00000059449827
31136,2,56,23,70.52,67.33,28.0,63.98196224137848,61.153461749737076
31136,1,56,23,77.045,68.61174,28.0,63.98196224137848,61.153461749737076
31139,1,63,30,73.65,64.81,31.5,70.5757828950882,69.53784754826472
31139,2,63,33,73.45,60.66,31.5,70.5757828950882,69.53784754826472
31141,1,20,20,53.0,44.0,20.0,70.0,53.79999923706055
31143,1,112,36,78.55,73.88,37.333333333333336,76.49424396861683,74.00990771372383
31143,2,112,34,79.1,69.48,37.333333333333336,76.49424396861683,74.00990771372383
31143,3,112,32,74.48,73.44,37.333333333333336,76.49424396861683,74.00990771372383
31145,1,127,35,80.14,71.14,31.75,76.99999984105428,76.99999937077159
31145,2,127,36,82.29,78.13,31.75,76.99999984105428,76.99999937077159
31145,3,127,32,80.48,74.26,31.75,76.99999984105428,76.99999937077159
31148,1,92,34,74.0,60.32,30.666666666666668,68.00000114084405,68.00000183670609
31148,2,92,29,68.3,55.59,30.666666666666668,68.00000114084405,68.00000183670609
31148,3,92,29,66.28,60.16,30.666666666666668,68.00000114084405,68.00000183670609
31151,1,29,29,80.0,70.0,29.0,72.18448810188137,68.73632532236527
31152,1,51,26,79.56,74.28,25.5,82.09363653009588,74.42928682054792
31152,2,51,25,84.04,74.2,25.5,82.09363653009588,74.42928682054792
31153,1,99,28,85.17,77.68,33.0,80.0,77.99999843735293
31153,2,99,32,81.42,81.26,33.0,80.0,77.99999843735293
31153,3,99,28,79.26,76.22,33.0,80.0,77.99999843735293
31154,1,10,10,77.4,72.2,10.0,72.5999984741211,69.0999984741211
31156,1,117,36,78.23,68.86,39.0,68.00000034679066,66.99999939569152
31156,2,117,33,73.87,63.84,39.0,68.00000034679066,66.99999939569152
31156,3,117,30,77.74,62.26,39.0,68.00000034679066,66.99999939569152
31157,2,81,29,70.8,70.59,27.0,57.54999923706055,50.97153854370117
31157,1,81,30,69.27273,67.41,27.0,57.54999923706055,50.97153854370117
31159,1,49,21,71.96,73.0,24.5,56.38307581192408,58.48615538768279
31160,2,95,30,73.68,54.18,31.666666666666668,77.20135271227038,78.49040008544922
31160,3,95,33,82.36,71.03,31.666666666666668,77.20135271227038,78.49040008544922
31160,1,95,32,76.76276,62.131332,31.666666666666668,77.20135271227038,78.49040008544922
31161,1,92,28,80.12,75.92,30.666666666666668,73.77936875192742,74.40063195479543
31161,3,92,30,82.42,77.86,30.666666666666668,73.77936875192742,74.40063195479543
31161,2,92,34,80.54788,74.435,30.666666666666668,73.77936875192742,74.40063195479543
31162,1,69,34,82.42,72.32,34.5,77.202752818232,74.14188572980356
31162,2,69,35,83.31,78.94,34.5,77.202752818232,74.14188572980356
31164,1,25,25,82.0,76.0,25.0,77.0,69.44999694824219
31165,1,20,20,75.7,69.7,20.0,67.16000366210938,70.20999908447266
31167,1,14,14,86.1,81.27,14.0,85.69000244140625,77.37999725341797
31168,1,11,11,87.45,81.82,11.0,87.86000061035156,81.20999908447266
31188,1,127,34,67.03,61.06,31.75,66.0,61.0
31188,2,127,34,67.83,53.81,31.75,66.0,61.0
31188,3,127,35,67.0,62.29,31.75,66.0,61.0
31189,1,113,35,73.75,64.36,37.666666666666664,73.99999908778979,72.99999984105428
31189,2,113,30,77.65,63.32,37.666666666666664,73.99999908778979,72.99999984105428
31189,3,113,28,71.76,57.12,37.666666666666664,73.99999908778979,72.99999984105428
31207,1,44,31,75.19,52.0,22.0,72.38999938964844,66.69999694824219
31208,1,92,29,84.0,80.0,30.666666666666668,78.00000064344292,79.00000054495675
31208,2,92,30,74.72,68.2,30.666666666666668,78.00000064344292,79.00000054495675
31208,3,92,33,72.27,75.0,30.666666666666668,78.00000064344292,79.00000054495675
31209,2,92,38,85.11,77.48,30.666666666666668,81.10625198909214,77.58533477783203
31209,1,92,38,79.45545,73.03059,30.666666666666668,81.10625198909214,77.58533477783203
31210,1,78,40,83.24,80.53,39.0,83.35205975700828,81.52955930373248
31210,2,78,38,83.95,81.33,39.0,83.35205975700828,81.52955930373248
31212,1,29,29,66.0,56.0,29.0,54.060001373291016,51.939998626708984
31213,1,70,27,73.0,79.58,35.0,72.06322651524698,74.25516337733114
31213,2,70,29,77.27,79.14,35.0,72.06322651524698,74.25516337733114
31214,1,35,25,84.0,81.0,35.0,85.26969701593572,83.87939221931227
31216,1,150,38,84.49,77.92,37.5,77.37119956970214,72.25572898171164
31216,2,150,30,79.88,70.43,37.5,77.37119956970214,72.25572898171164
31216,4,150,33,80.41,74.0,37.5,77.37119956970214,72.25572898171164
31216,3,150,34,86.49928,76.81185,37.5,77.37119956970214,72.25572898171164
31217,1,116,34,52.25,47.73,38.666666666666664,65.71114787836184,56.46030811387666
31217,2,116,35,69.24,55.53,38.666666666666664,65.71114787836184,56.46030811387666
31217,3,116,34,71.63,59.27786,38.666666666666664,65.71114787836184,56.46030811387666
31219,1,47,19,46.77,31.45,23.5,57.290000915527344,48.93000030517578
31219,2,47,19,54.0,47.0,23.5,57.290000915527344,48.93000030517578
31220,2,121,38,70.71,67.71,30.25,70.80833579169379,68.6407591778299
31220,3,121,38,76.11,75.97,30.25,70.80833579169379,68.6407591778299
31220,1,121,36,65.57883,59.647778,30.25,70.80833579169379,68.6407591778299
31222,1,42,21,66.76,63.88,21.0,64.86078643798828,63.41058693680109
31222,2,42,21,73.06,62.22,21.0,64.86078643798828,63.41058693680109
31224,1,22,22,52.37,48.57,22.0,48.0,40.0
31232,1,24,12,76.18,60.82,24.0,73.87999725341797,72.61000061035156
31235,3,100,31,76.63,75.04,33.333333333333336,77.38650102615357,76.35158603947337
31235,4,100,14,76.27,80.07,33.333333333333336,77.38650102615357,76.35158603947337
31235,2,100,28,78.11423,75.96655,33.333333333333336,77.38650102615357,76.35158603947337
31237,1,48,27,86.43,87.05,24.0,84.81632481789103,77.13403965876653
31237,2,48,21,83.31,77.25,24.0,84.81632481789103,77.13403965876653
31238,1,59,29,69.04,71.9,29.5,77.00000119676777,74.00000026769806
31238,2,59,30,73.0,68.55,29.5,77.00000119676777,74.00000026769806
31239,1,66,33,77.94,67.48,33.0,73.64500045776367,73.20121435216956
31239,2,66,33,81.99563,70.4725,33.0,73.64500045776367,73.20121435216956
31242,1,89,38,79.71,69.21,29.666666666666668,71.04689110649957,62.85858796990436
31242,2,89,39,70.92,62.74,29.666666666666668,71.04689110649957,62.85858796990436
31243,1,113,39,84.49,81.0,37.666666666666664,81.99999966828719,77.00000160618832
31243,2,113,36,85.36,77.26,37.666666666666664,81.99999966828719,77.00000160618832
31243,3,113,38,84.14,70.09,37.666666666666664,81.99999966828719,77.00000160618832
31250,1,117,38,80.17,63.26,39.0,76.0,78.00000114440918
31250,2,117,40,76.78,67.15,39.0,76.0,78.00000114440918
31250,3,117,39,69.59,55.84,39.0,76.0,78.00000114440918
31252,2,150,37,76.14,74.89,37.5,76.20148679043385,74.79734669899455
31252,3,150,37,80.67,72.86,37.5,76.20148679043385,74.79734669899455
31252,1,150,37,83.05379,79.99711,37.5,76.20148679043385,74.79734669899455
31253,1,59,26,72.4,61.45,29.5,66.34689712524414,66.55682433597626
31253,2,59,24,64.17391,53.130436,29.5,66.34689712524414,66.55682433597626
31255,1,21,21,60.93,58.79,21.0,40.900001525878906,44.95000076293945
31256,1,60,30,80.84,78.0,30.0,71.07804197423599,74.03764567655675
31256,2,60,30,79.2,79.4,30.0,71.07804197423599,74.03764567655675
31257,1,121,37,68.71,66.77,30.25,74.99999882019672,71.9999984892288
31257,2,121,36,83.65,86.41,30.25,74.99999882019672,71.9999984892288
31257,3,121,35,80.33,84.42,30.25,74.99999882019672,71.9999984892288
31259,1,43,24,77.0,56.0,21.5,71.29000091552734,71.2300033569336
31260,1,34,15,54.0,44.0,34.0,66.5199966430664,54.91999816894531
31261,2,130,38,71.5,64.63,32.5,72.58352075195313,70.4992859552777
31261,3,130,38,76.53,70.5,32.5,72.58352075195313,70.4992859552777
31261,1,130,37,87.31182,69.58583,32.5,72.58352075195313,70.4992859552777
31262,1,45,24,83.0,77.59,22.5,79.995880800135,72.71285683768136
31262,2,45,21,82.16,65.32,22.5,79.995880800135,72.71285683768136
31265,1,41,27,82.92,75.54,20.5,79.33000183105469,74.80000305175781
41001,1,36,23,83.32,80.89,36.0,81.0,83.00000082479941
41002,1,130,35,78.21,67.15,32.5,79.31633524375387,66.35633389312441
41002,3,130,37,81.12,74.21,32.5,79.31633524375387,66.35633389312441
41002,2,130,38,77.74389,65.736,32.5,79.31633524375387,66.35633389312441
41003,1,41,21,73.29,68.88,20.5,82.69999694824219,83.25
41003,2,41,20,68.85,64.77,20.5,82.69999694824219,83.25
41006,1,15,15,72.13,68.13,15.0,84.75,80.0
41009,1,58,24,81.79,81.07,29.0,74.99999753890499,69.00000051724709
41009,2,58,24,81.28,74.86,29.0,74.99999753890499,69.00000051724709
41010,1,45,23,76.62,71.62,22.5,73.8873023381309,70.59499740600586
41010,2,45,22,61.38,54.77182,22.5,73.8873023381309,70.59499740600586
41012,1,29,29,63.84,58.16,29.0,57.66999816894531,53.66999816894531
41016,1,11,11,59.78,52.82,11.0,68.11000061035156,58.25
41017,1,29,29,64.93,65.07,29.0,70.83000183105469,69.87000274658203
41018,1,30,30,84.06,72.81,30.0,80.0,79.0
41019,1,27,27,81.0,78.7,27.0,86.52999877929688,78.94999694824219
41020,2,134,35,73.77,71.23,33.5,79.65607188996815,76.72571309407552
41020,3,134,33,79.43,79.68,33.5,79.65607188996815,76.72571309407552
41020,4,134,31,73.64,62.86,33.5,79.65607188996815,76.72571309407552
41020,1,134,35,80.67606,69.53667,33.5,79.65607188996815,76.72571309407552
41023,1,51,24,76.26,78.65,25.5,76.12349853515624,80.92625141143799
41023,2,51,27,75.77,71.77116,25.5,76.12349853515624,80.92625141143799
41024,1,43,20,85.81,62.69,21.5,87.7699966430664,87.18000030517578
41024,2,43,23,88.38,60.52,21.5,87.7699966430664,87.18000030517578
41025,1,52,25,76.05,70.17,26.0,77.27416674296062,68.03916883468628
41025,2,52,27,77.74643,69.84889,26.0,77.27416674296062,68.03916883468628
41029,1,89,30,77.86,62.83,29.666666666666668,77.86867770026711,66.0008819804472
41029,2,89,29,77.96,66.15,29.666666666666668,77.86867770026711,66.0008819804472
41029,3,89,30,82.08,67.96,29.666666666666668,77.86867770026711,66.0008819804472
41030,1,19,19,76.72,57.94,19.0,81.0,72.0
41032,1,107,34,80.93,80.04,35.666666666666664,80.33855401464255,81.86000244875989
